id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region,split
493627127,52.6575409,7.063678,2,6,0.4152401960784313,10.401357029321842,2022-03-14,Niedersachsen,-1.0569060838949749
7020888216,52.8174063,7.5127236,0,2,0.4541544117647059,12.665057824018634,2022-03-14,Niedersachsen,0.11821092172191383
6936897513-unspin,53.345726,13.7543199,1,1,0.2892941176470588,16.744264473505684,2022-03-14,Brandenburg,-0.6909356309160662
7686152586-unspin,53.7794517,8.9638234,1,1,0.4382573529411765,11.700442930476049,2022-03-14,Niedersachsen,1.2829517104330714
5592620343-unspin,51.5572667,8.7496614,1,2,0.4442622549019608,11.808900079304264,2022-03-14,Nordrhein-Westfalen,1.8369253982399765
2422540891-unspin,54.4908792,11.1073208,1,2,0.2128480392156863,8.145758913473328,2022-03-14,Schleswig-Holstein,-0.5912687905913161
402948897,52.5741897,12.9415943,0,1,0.7341764705882352,17.27109545241581,2022-03-14,Brandenburg,-1.1890813396426698
3693813117,53.6216312,7.4167476,2,6,0.1521348039215686,8.999842624325526,2022-03-14,Niedersachsen,-0.5655233338710071
2670473067,53.3631379,14.0806109,2,6,0.2338529411764705,9.85746958375872,2022-03-14,Brandenburg,-0.07609896198407437
7494218434-unspin,51.6247487,9.3660979,1,2,0.4423897058823529,6.326682720072639,2022-03-14,Nordrhein-Westfalen,0.5047748319404727
4994782986,53.9350116,10.5489541,0,3,0.3217279411764706,7.29232487847302,2022-03-14,Schleswig-Holstein,0.20938800184370182
2064683541,53.6806833,8.6411847,0,3,0.3493210784313725,8.45200729407063,2022-03-14,Niedersachsen,1.2246222058217833
4169393450-unspin,51.8245004,8.2119784,1,2,0.2709044117647058,11.021369559015447,2022-03-14,Nordrhein-Westfalen,-0.3534441610790653
1610707483,52.5839624,6.7693909,2,6,0.4049166666666666,6.24200448034413,2022-03-14,Niedersachsen,-1.5815947542238196
2268615442,52.0071425,13.1669623,2,6,0.1016446078431372,11.132967904353425,2022-03-14,Brandenburg,-1.483021701854243
4437546010,54.7428612,9.2709173,0,2,0.2596053921568627,9.140824417356177,2022-03-14,Schleswig-Holstein,0.07553567714171712
3765035874,54.1183574,9.3700011,2,6,0.3946838235294118,4.966637150863454,2022-03-14,Schleswig-Holstein,1.0612037066085218
6290348425,52.4485191,7.5683696,0,2,0.4080980392156862,8.557627019928685,2022-03-14,Niedersachsen,0.817721551523372
604496288-unspin,51.4345886,10.0965591,1,2,0.4199044117647058,8.616202286410354,2022-03-14,Niedersachsen,-1.2778825168580297
6290348428,52.4514466,7.5698639,2,6,0.5485710784313725,19.624380304888025,2022-03-14,Niedersachsen,-1.0875791693110692
5451646804,52.1384302,9.5385879,0,3,0.4398431372549019,10.245386660817648,2022-03-14,Niedersachsen,0.25515064745708926
1094548731,52.9339858,7.5957272,2,6,0.3006813725490196,6.036316768953732,2022-03-14,Niedersachsen,-0.9532768517341262
2136528895,52.4380148,7.5546818,0,3,0.4297622549019607,11.31273276726314,2022-03-14,Niedersachsen,1.4572937818865253
5584608828-unspin,54.5297994,9.1062196,1,2,0.5498357843137256,9.116724324695287,2022-03-14,Schleswig-Holstein,-0.2493893320355666
8232984885,53.0023788,8.0774728,2,6,0.3877107843137254,10.866093150883906,2022-03-14,Niedersachsen,-1.623824981108538
1145825190,53.6420486,8.5761011,2,6,0.4048799019607842,10.279407461449686,2022-03-14,Niedersachsen,-0.6297835287816863
1230927877,52.9642394,9.9066831,0,3,0.2876176470588235,14.089501643903724,2022-03-14,Niedersachsen,0.44308667945107055
3620699039,54.7342462,9.1304262,0,3,0.2782230392156863,5.2030838357718,2022-03-14,Schleswig-Holstein,-0.020146698753225514
6290348418,52.4390944,7.5427197,0,2,0.3603455882352941,9.90773214897066,2022-03-14,Niedersachsen,-0.7457150048112468
7272905291,53.3659807,7.2779253,0,2,0.3345686274509804,8.55026972641962,2022-03-14,Niedersachsen,1.5737413468810184
824468280,53.2029763,7.3084759,2,6,0.2471225490196078,7.4802458620166705,2022-03-14,Niedersachsen,-1.4580771217168382
3436946359,52.7616601,11.7136901,0,3,0.5461617647058823,13.82206579504678,2022-03-14,Sachsen-Anhalt,0.32158255922999734
4317272641,54.0151781,8.9247877,0,2,0.4070906862745098,14.017160863107035,2022-03-14,Schleswig-Holstein,-1.5571998323209328
8281183115,51.853272,13.548372,2,6,0.5292426470588235,13.657652065797272,2022-03-14,Brandenburg,0.8053404642433082
506241336,50.5135545,13.0803243,2,6,0.3559509803921568,9.626127552080726,2022-03-14,Sachsen,-2.0269261950901396
633426424,53.3412281,7.1490847,0,3,0.5159264705882353,10.184306128673368,2022-03-14,Niedersachsen,-0.023218646306763877
2229048082,52.3806126,10.9730458,0,1,0.2841911764705882,8.499889368029828,2022-03-14,Niedersachsen,-0.4067256998514066
2142670577-unspin,51.7360279,8.8792122,1,2,0.4677671568627451,9.370609746930375,2022-03-14,Nordrhein-Westfalen,1.1225654581790039
6672507377,54.5135814,9.084307,2,6,0.1382205882352941,8.709261628140814,2022-03-14,Schleswig-Holstein,-0.4054470739816109
1283880734-unspin,53.3742422,9.4069183,1,2,0.4492622549019608,10.25394579188982,2022-03-14,Niedersachsen,1.025617308156035
4716448947,53.9419643,10.5796416,0,2,0.3450735294117647,6.146625182170528,2022-03-14,Schleswig-Holstein,0.4153087179547124
6593267146,53.4364351,7.1580058,0,3,0.3155073529411765,10.893243163828194,2022-03-14,Niedersachsen,-0.5679387475713861
2387841550,52.648777,14.3357955,2,6,0.3713235294117647,8.274892386859879,2022-03-14,Brandenburg,-0.6109209842343188
7884114287-unspin,54.652442,8.8811319,1,2,0.3463259803921568,15.259605822416349,2022-03-14,Schleswig-Holstein,0.18016322265250792
8295330877,53.9590632,10.5580696,0,2,0.5193848039215687,5.418585642928576,2022-03-14,Schleswig-Holstein,0.9382171525766022
2112800153,54.6718395,9.1961946,2,6,0.428438725490196,13.033755193224229,2022-03-14,Schleswig-Holstein,2.2149577321937213
7884016463,54.6387595,8.8922291,0,2,0.3822622549019607,7.392851960789889,2022-03-14,Schleswig-Holstein,1.6462535824530191
2183348359,53.9305005,10.531827,2,6,0.4599245852187029,9.1175139826595,2022-03-14,Schleswig-Holstein,0.2689579175561709
272130138,52.6136352,10.3736395,0,3,0.3031862745098039,19.899570502651613,2022-03-14,Niedersachsen,-0.2793792615433045
3406771831,52.7560739,11.701788,0,3,0.2997107843137255,12.453384944298389,2022-03-14,Sachsen-Anhalt,-0.4517288564998346
4144885337,53.3172131,8.8080427,0,3,0.3325367647058823,10.578312689372666,2022-03-14,Niedersachsen,1.1575817957460561
4227204907,54.7433893,9.2827294,2,6,0.3103921568627451,9.366281589244068,2022-03-14,Schleswig-Holstein,1.2942444651475509
1863500756,52.5719751,9.1485506,2,6,0.5596838235294117,12.82160472620629,2022-03-14,Niedersachsen,-1.0077739352589026
6660103468,52.6477231,6.8056125,2,6,0.5346740196078431,15.08733091009471,2022-03-14,Niedersachsen,1.7802775884282054
9234153934-unspin,52.0985253,10.4862961,1,2,0.2009411764705882,9.991256171355104,2022-03-14,Niedersachsen,0.2308992694882834
2194912468,53.2343768,12.2078612,1,3,0.3536348039215686,11.928373022421418,2022-03-14,Brandenburg,1.2658671322531145
4144885351,53.3251691,8.7954819,0,1,0.6585098039215687,19.53725212928233,2022-03-14,Niedersachsen,-0.05180678288356113
1812724912-unspin,53.1040441,14.2718457,1,2,0.3951372549019608,6.328805633139869,2022-03-14,Brandenburg,1.1936622028142854
1684609598-unspin,54.2361566,8.9084983,1,2,0.6571519607843137,5.730147170526605,2022-03-14,Schleswig-Holstein,-0.6914570972146915
2094988414,54.2650692,9.0247456,0,2,0.6067622549019608,17.673557571244345,2022-03-14,Schleswig-Holstein,0.3738473061552338
6227321532,54.3437021,10.9859992,0,1,0.2451666666666666,9.601191822739269,2022-03-14,Schleswig-Holstein,0.44058205684961443
6290325265,52.5066029,7.6191829,2,6,0.4740416666666667,15.51690584654124,2022-03-14,Niedersachsen,-1.1504044449419535
1417076616,52.6654883,9.1045172,2,6,0.4671446078431372,18.592596105510943,2022-03-14,Niedersachsen,1.0884960350632304
7866671423,53.5891391,7.9404861,2,6,0.4602966314731021,12.1006836714545,2022-03-14,Niedersachsen,0.20796283471529367
5521794751,53.5978334,7.9011735,2,6,0.5639093137254902,12.779851304637084,2022-03-14,Niedersachsen,-0.41485638472873804
1985694386-unspin,54.0993766,12.9858312,1,2,0.3293011563599799,5.931151411935389,2022-03-14,Mecklenburg-Vorpommern,-1.5290788011422556
2036457532,53.9607174,8.9707727,0,2,0.5482475490196078,15.458509166436905,2022-03-14,Schleswig-Holstein,-1.0267564287728221
434915237,51.5115646,9.7440773,0,1,0.3533676470588235,14.445702008915903,2022-03-14,Niedersachsen,0.6322714764488607
1459327872,53.7944393,9.2801458,0,3,0.6608725490196078,17.33162992552989,2022-03-14,Niedersachsen,-0.20293514955638195
4211828192-unspin,54.0135465,8.9345976,1,2,0.5981936274509804,10.385974200113656,2022-03-14,Schleswig-Holstein,-2.809084484324343
7581539940,54.2914707,8.9902774,0,3,0.4931617647058823,8.371269845368058,2022-03-14,Schleswig-Holstein,0.13947392786920257
3620699033,54.7318422,9.1305153,0,2,0.3441225490196078,8.583607573041382,2022-03-14,Schleswig-Holstein,1.0906469207872103
6155792831,52.8426587,9.0481281,0,1,0.5091887254901961,7.704383107501793,2022-03-14,Niedersachsen,-0.8773707692177152
3620699024,54.731001,9.1389378,0,2,0.2932745098039215,8.011646647480559,2022-03-14,Schleswig-Holstein,1.6280654644244221
6227321515,54.336364,11.0099235,0,2,0.151688725490196,11.513477102657394,2022-03-14,Schleswig-Holstein,1.0595281924247788
447987674,53.0100354,7.7124907,2,6,0.3714117647058823,14.243005537814057,2022-03-14,Niedersachsen,0.8482599071266558
4005519004-unspin,51.5846029,6.6406979,1,2,0.6193210784313726,12.751729286779222,2022-03-14,Nordrhein-Westfalen,-0.5686274751007736
467443780,51.8552042,13.5511871,1,2,0.3173946078431373,13.356308446692507,2022-03-14,Brandenburg,-0.9513997375821567
6155835605,52.8391619,9.0473476,0,3,0.3206385118149824,9.91661228982696,2022-03-14,Niedersachsen,-1.1647194107491952
3573073210-unspin,51.4769133,6.3589226,1,2,0.367796568627451,10.21302858227022,2022-03-14,Nordrhein-Westfalen,-0.2747102040450566
8528715997,53.3877126,9.3707337,0,2,0.3959607843137254,8.11782214589565,2022-03-14,Niedersachsen,0.0071362119340281135
1019284967,54.1740545,8.8545343,0,1,0.5935441176470588,7.152233543580197,2022-03-14,Schleswig-Holstein,0.7642503701839722
2328408317,53.6321501,7.4013459,0,3,0.2034338235294117,11.513700208582874,2022-03-14,Niedersachsen,-0.8809639097797992
393954494-unspin,52.5426062,12.8558505,1,2,0.4028921568627451,12.449496515841885,2022-03-14,Brandenburg,0.04849372309086782
1618651526,53.9635854,8.9691582,0,2,0.5687303921568626,2.098731024931647,2022-03-14,Schleswig-Holstein,0.37386191321195955
331623760,53.749619,8.538447,2,6,0.2835759803921569,17.66598332881297,2022-03-14,Niedersachsen,-2.2206551907943495
3688591839,53.1437818,8.7430179,2,6,0.3767990196078431,6.250392894527536,2022-03-14,Bremen,0.8471206816216695
7681809824-unspin,52.5408872,8.9687473,1,1,0.3765735294117647,12.83053439336546,2022-03-14,Niedersachsen,-0.4818862653037701
8295330877-unspin,53.9590632,10.5580696,1,2,0.5193848039215687,5.418585642928576,2022-03-14,Schleswig-Holstein,-0.4192960994461235
2539751064-unspin,52.594866,7.5396428,1,2,0.4720294117647058,18.50482990510437,2022-03-14,Niedersachsen,0.9255218901263617
6227321522,54.3388105,10.9842575,0,1,0.2038014705882352,14.331967147475424,2022-03-14,Schleswig-Holstein,-2.6132884497552977
1902543324,51.9875743,10.8420518,0,2,0.2526176470588235,7.196449541263375,2022-03-14,Sachsen-Anhalt,-0.8761085089104834
5191338738,53.619717,7.489628,2,6,0.5385882352941177,11.697116767650945,2022-03-14,Niedersachsen,0.05192649866731417
2684105683,53.378016,13.9265869,2,6,0.2094436274509803,10.388497559844309,2022-03-14,Brandenburg,2.271152952002187
4328897555-unspin,53.9274005,8.9460502,1,2,0.3669779411764706,11.030557320546592,2022-03-14,Schleswig-Holstein,-1.3438210760668596
1109162894,53.6456753,7.7455309,2,6,0.6570857843137254,12.670528809442702,2022-03-14,Niedersachsen,-0.03250528208452436
4007870337,54.6342102,9.0479013,2,6,0.5573235294117648,8.64206816623471,2022-03-14,Schleswig-Holstein,-1.08983418947891
2639533228,53.6367688,7.7034773,2,6,0.502406862745098,9.036093968581174,2022-03-14,Niedersachsen,0.7907461822054097
1209881822,53.4546599,8.4128043,2,6,0.3523039215686275,10.134077726377006,2022-03-14,Niedersachsen,-0.24818122184227667
6657843032,52.8700477,7.6410341,2,6,0.5714680744092508,9.441371081306382,2022-03-14,Niedersachsen,0.785428644464968
2988107393-unspin,52.9989668,13.2942759,1,1,0.5758774509803921,9.635042425343077,2022-03-14,Brandenburg,0.5655696895372848
1895023812,53.4282315,8.0369021,2,6,0.620531862745098,12.5712031867985,2022-03-14,Niedersachsen,-1.1213048211925634
8930613623-unspin,54.1508064,9.0439162,1,1,0.2647794117647059,16.898847011322026,2022-03-14,Schleswig-Holstein,1.0297905418906277
2083945719,54.640715,8.8885725,0,1,0.514561274509804,7.356282050725632,2022-03-14,Schleswig-Holstein,0.6190630146948031
578471613,52.0394058,12.971736,2,6,0.1127720588235294,10.666999047956503,2022-03-14,Brandenburg,0.4751174898427171
4742600607,54.6237454,9.0706526,0,3,0.3173676470588236,8.72989349080776,2022-03-14,Schleswig-Holstein,-0.2638564884590177
4084456861-unspin,54.1189748,9.4992672,1,2,0.2893946078431372,13.253983893271055,2022-03-14,Schleswig-Holstein,0.48957582304140945
5841868996-unspin,53.1750015,12.2683492,1,1,0.3395882352941176,11.542283668456106,2022-03-14,Brandenburg,0.1652436271078425
692866106,53.0660763,7.7450721,2,6,0.474531862745098,5.529522184536942,2022-03-14,Niedersachsen,1.5984626137333016
3895683508-unspin,53.2765696,14.0510799,1,2,0.633703431372549,9.020775531810427,2022-03-14,Brandenburg,0.5264375174063334
656213974-unspin,54.4663918,11.2506449,1,1,0.4578205128205128,6.0692863496163705,2022-03-14,Schleswig-Holstein,-0.5342923749304604
4716448939-unspin,53.9390802,10.5720971,1,2,0.5426274509803921,18.29377245238765,2022-03-14,Schleswig-Holstein,0.2921823601373031
5376043856-unspin,51.426799,8.6050855,1,2,0.4461078431372548,9.88818628078774,2022-03-14,Nordrhein-Westfalen,0.7158043220713277
736870909,53.8072475,10.5921879,2,6,0.3551617647058823,8.279534114774302,2022-03-14,Schleswig-Holstein,-0.014605126544810483
467443810,51.869312,13.5582368,2,6,0.444778783308195,10.26487381369933,2022-03-14,Brandenburg,0.6194460448415978
254210800-unspin,51.4596869,6.4368978,1,2,0.6776372549019607,12.459163560537553,2022-03-14,Nordrhein-Westfalen,-0.9013296949735718
4714563247-unspin,53.4997327,9.4714711,1,2,0.4005612745098039,18.47470495500581,2022-03-14,Niedersachsen,0.4605675049682043
1056019386-unspin,54.0030041,11.7243006,1,2,0.3294093137254902,19.92654292128265,2022-03-14,Mecklenburg-Vorpommern,0.32339875528550976
7620868417-unspin,52.8803861,12.6034883,1,1,0.7325808823529412,7.251866302677697,2022-03-14,Brandenburg,-0.6156253280394253
1097198680-unspin,51.5719404,8.0199704,1,2,0.3133651960784314,14.013244587530066,2022-03-14,Nordrhein-Westfalen,1.5117282665476968
7675119532-unspin,53.7813871,9.1590598,1,2,0.327264705882353,10.89169148339136,2022-03-14,Niedersachsen,-1.3114898626457718
7581511074,54.2732623,8.9807495,0,2,0.5767916666666667,7.652100777202206,2022-03-14,Schleswig-Holstein,0.1961069147521203
7581511065-unspin,54.2687931,8.9734326,1,2,0.5307401960784314,6.021853648667512,2022-03-14,Schleswig-Holstein,0.5126685986541825
318803175,52.492949,7.0492219,2,6,0.3898259803921569,11.19103822961152,2022-03-14,Niedersachsen,-2.4482560951145165
1047253917,53.5337534,7.9885373,2,6,0.5969019607843137,8.209035633722767,2022-03-14,Niedersachsen,-0.5131727757047765
5536137015,52.435078,14.481648,2,6,0.3576372549019608,10.275969042775094,2022-03-14,Brandenburg,0.16251702537953674
7734139285-unspin,51.5195148,8.8249323,1,1,0.2356004901960784,15.659745449365849,2022-03-14,Nordrhein-Westfalen,-0.5227047005621139
1067563317,53.2419234,8.7340348,2,6,0.3255220588235293,10.188125718137009,2022-03-14,Niedersachsen,-0.11810695912258692
