name,epoch,train_acc,train_loss,val_acc,val_loss
class-size-500,22,86.1,31.113583827391267,73.6,61.34623016448731
class-size-500,24,90.6,24.941014451906085,72.6,63.79463970661163
class-size-500,26,91.6,21.849359874613583,74.06666666666666,72.20221593024883
class-size-500,28,93.9,18.73376873554662,72.0,69.88105095447378
class-size-500,30,94.9,13.997950404882431,73.2,76.50440538183172
class-size-500,32,97.3,8.63675544387661,73.46666666666667,86.68619857189503
class-size-500,34,97.8,6.683807168155909,76.46666666666667,82.9899640159404
class-size-500,36,98.9,4.065850796177983,76.0,85.87271276306599
class-size-500,38,99.8,2.1364606320275925,75.26666666666667,91.45430225007077
class-size-500,40,100.0,1.413466343365144,76.13333333333334,93.10864381333614
class-size-500,42,99.1,3.4102490742952796,76.06666666666666,93.01339451302873
class-size-500,44,99.9,1.4063106566027272,75.8,92.081037829531
class-size-500,46,99.9,1.0255994773615384,75.26666666666667,99.10853628782516
class-size-500,48,100.0,0.705327806645073,75.8,108.09090368925257
class-size-500,50,100.0,0.5612255801679567,76.06666666666666,106.02536543886713
class-size-750,2,62.6,65.34942172943278,59.53333333333333,66.3418672186263
class-size-750,4,69.73333333333333,57.7581044207228,63.266666666666666,67.90710440341462
class-size-750,6,75.53333333333333,50.22193136367392,70.8,55.077191109352924
class-size-750,8,78.26666666666667,45.88239357826558,66.46666666666667,69.10708977821025
class-size-750,10,80.13333333333334,42.719732573691836,68.6,57.868647765606006
class-size-750,12,81.6,40.93024280477077,72.73333333333333,59.14386193803016
class-size-750,14,84.46666666666667,34.667609378378444,69.73333333333333,66.07581719439081
class-size-750,16,84.6,35.32768402327883,68.2,73.55142292824198
class-size-750,18,84.26666666666667,34.616661927801495,71.66666666666667,57.423827178934786
class-size-750,20,89.06666666666666,26.874798599709855,70.66666666666667,69.76089617039295
class-size-750,22,87.4,30.364642276408823,71.33333333333333,62.042189024864356
class-size-750,24,90.53333333333333,23.40933585420568,70.86666666666666,76.01166120234956
class-size-750,26,93.73333333333333,15.885169788243923,72.6,76.91957081886048
class-size-750,28,95.46666666666667,11.956999173506777,70.26666666666667,98.1429932599372
class-size-750,30,96.93333333333334,9.168135775055022,70.06666666666666,99.17282309937984
class-size-750,32,96.93333333333334,8.399521587218375,71.46666666666667,84.74994618841943
class-size-750,34,97.33333333333333,7.115582786896762,70.33333333333333,105.62913779248582
class-size-750,36,99.33333333333333,3.2881441248699708,71.53333333333333,104.87464362002433
class-size-750,38,99.8,1.7095210644951526,71.86666666666666,117.37259486888317
class-size-750,40,99.8,0.9546226544424574,72.33333333333333,118.25393229088884
class-size-750,42,99.86666666666666,0.6488530752942601,72.0,127.60202808583037
class-size-750,44,100.0,0.5026605213060975,72.2,128.9325678602178
class-size-750,46,100.0,0.40224453872763255,70.73333333333333,139.9460587095707
class-size-750,48,100.0,0.3149513011560478,71.8,135.52168582348114
class-size-750,50,100.0,0.3012934901523701,71.46666666666667,138.86832512439565
class-size-1000,2,61.3,64.57669621422177,61.685552407932015,65.81936809751723
class-size-1000,4,67.85,59.44071937175024,60.76487252124646,66.84545358022054
class-size-1000,6,73.35,50.93924275466374,69.05099150141643,57.99781779448191
class-size-1000,8,74.95,49.87367760567438,67.91784702549575,58.035455544789635
class-size-1000,10,79.0,43.98077582083051,73.37110481586403,57.14761330021752
class-size-1000,12,79.9,41.540375257295274,73.65439093484419,53.27018519242605
class-size-1000,14,83.05,37.94520182742013,75.35410764872522,52.22051236364577
class-size-1000,16,82.8,36.34942401023138,74.92917847025495,55.12710180547502
class-size-1000,18,85.3,33.61194313518585,75.35410764872522,53.02018986807929
class-size-1000,20,86.55,31.456542511781056,72.66288951841359,59.23163793153233
class-size-1000,22,88.35,27.015746550427544,71.38810198300283,66.8342567814721
class-size-1000,24,90.2,22.604084085850488,75.0,65.59180322620604
class-size-1000,26,92.1,19.69943456943073,72.73371104815864,65.7851227124532
class-size-1000,28,93.3,17.212582882198078,73.08781869688386,76.8802238172955
class-size-1000,30,95.7,12.348422076967028,73.30028328611898,79.70196816656325
class-size-1000,32,96.3,10.17881501170378,75.0,83.40420726272795
class-size-1000,34,97.65,7.374398453190686,74.36260623229462,92.8917172882292
class-size-1000,36,98.25,6.07308837186013,72.37960339943342,95.10860932059586
class-size-1000,38,98.2,5.31175018746465,73.79603399433428,99.99254001511468
class-size-1000,40,98.7,4.453857963727343,73.01699716713881,110.37544111410777
class-size-1000,42,97.6,6.186393921869615,73.93767705382436,108.16342691580455
class-size-1000,44,96.8,9.033829380299837,72.87535410764872,103.66619812117682
class-size-1000,46,97.7,6.019212923470944,72.66288951841359,120.38326236936781
class-size-1000,48,93.85,14.8533522668812,71.671388101983,123.2658369673623
class-size-1000,50,96.6,8.982925174669141,73.86685552407933,115.92463168832991
