name,epoch,train_acc,train_loss,val_acc,val_loss
ResWide-New-15,5,95.1219512195122,17.431320341769606,94.75,17.199067447334528
ResWide-New-15,10,97.5609756097561,9.679603431606665,97.125,11.270084434188902
ResWide-New-15,15,97.93621013133209,7.4233368476852775,97.625,10.004245818126947
ResWide-New-15,20,98.2801751094434,6.151391710882308,97.375,9.33856182335876
ResWide-New-15,25,98.59287054409006,5.754981073085219,98.0,8.299583981512114
ResWide-New-15,30,98.65540963101938,5.234713187310263,98.125,8.418468018295243
ResWide-New-15,35,98.74921826141339,4.520662696930231,97.5,8.327110910438932
ResWide-New-15,40,98.68667917448406,3.906101422282518,97.75,8.111170821590349
ResWide-New-15,45,98.93683552220138,3.3616019812761806,97.375,7.833707278128713
ResWide-New-15,50,98.84302689180738,3.5775633698358433,97.875,8.046848152735038
ResWide-New-20,0,74.85928705440901,56.01777262240648,84.0,43.87273220717907
ResWide-New-20,5,96.43527204502814,12.648588699521497,96.0,14.233619583770633
ResWide-New-20,10,97.62351469668543,8.322829638957046,96.625,10.332560991868377
ResWide-New-20,15,98.40525328330206,6.149143463379005,97.375,8.450839832657948
ResWide-New-20,20,98.34271419637274,5.611448000447126,97.5,8.671134387259372
ResWide-New-20,25,98.59287054409006,4.849768395462888,97.75,7.91867570503382
ResWide-New-20,30,98.71794871794872,4.545392454805551,97.375,8.077586017083377
ResWide-New-20,35,98.78048780487805,4.2618510971733485,97.375,8.16031098779058
ResWide-New-20,40,98.99937460913071,3.343852278270788,97.5,7.924538217659574
ResWide-New-20,45,99.24953095684803,2.785858590992575,97.5,7.610270818127901
ResWide-New-20,50,99.2808005003127,2.6252872558688978,97.75,7.673151941504329
ResWide-New-25,0,74.26516572858036,59.06492406874895,81.75,48.882331639528275
ResWide-New-25,5,96.96685428392746,12.379429705208167,96.625,12.683859296143055
ResWide-New-25,10,98.18636647904941,6.967869566462468,97.875,8.80528955697082
ResWide-New-25,15,98.43652282676673,5.7706394637643825,97.625,8.897714352002367
ResWide-New-25,20,98.56160100062539,4.8646234742045635,97.625,9.030113433022052
ResWide-New-25,25,98.71794871794872,4.356126979080727,97.75,8.455658042745199
ResWide-New-25,30,99.0931832395247,3.8572546975883597,97.375,7.668665551929735
ResWide-New-25,35,99.06191369606003,3.4903442250797525,98.0,7.901987536752131
ResWide-New-25,40,99.0931832395247,3.0305576270911843,98.125,7.259736783991684
ResWide-New-25,45,99.2808005003127,2.9712857176746184,98.0,7.402678993501468
ResWide-New-25,50,99.31207004377737,2.5404610523073643,97.875,8.099004247080302
ResWide-New-30,0,79.42464040025015,51.13538672402501,83.375,39.888816863298416
ResWide-New-30,5,97.43589743589743,10.22114557097666,96.875,11.293805941939354
ResWide-New-30,10,98.12382739212008,6.77311382535845,98.5,7.7250880401115865
ResWide-New-30,15,98.71794871794872,5.037315821915399,98.5,7.30156601103954
ResWide-New-30,20,98.9055659787367,4.31316484893614,96.625,10.853776414413005
ResWide-New-30,25,98.84302689180738,3.97542804787372,98.125,7.684341563144699
ResWide-New-30,30,99.03064415259537,3.235438519070158,98.0,7.7057421481003985
ResWide-New-30,35,99.2808005003127,2.6993299171917897,98.25,8.047614512091968
ResWide-New-30,40,99.40587867417136,2.4281906952855934,98.375,7.489464229875011
ResWide-New-30,45,99.46841776110068,1.9531468515724555,98.0,8.475534614277421
ResWide-New-30,50,99.56222639149469,1.8738096322213096,98.375,6.97838441132626
ResWide-New-35,0,79.58098811757348,51.37075950950384,85.0,38.49092718958855
ResWide-New-35,5,97.49843652282676,9.853253384470008,97.875,10.125781655311584
ResWide-New-35,10,98.24890556597873,6.480675728758797,97.375,8.856487532611936
ResWide-New-35,15,98.59287054409006,5.4234476177807664,97.625,8.183337090769783
ResWide-New-35,20,98.71794871794872,4.549772842299717,97.375,7.780528254050296
ResWide-New-35,25,98.87429643527204,4.028350451539154,97.375,8.295829911425244
ResWide-New-35,30,99.0931832395247,3.7649838133656885,97.625,7.8499674228951335
ResWide-New-35,35,99.31207004377737,2.8019078515208093,97.875,7.680219922563992
ResWide-New-35,40,99.21826141338336,2.5684864809009014,98.125,7.039460993546527
ResWide-New-35,45,99.40587867417136,2.181613811124407,98.25,7.348953417247685
ResWide-New-35,50,99.40587867417136,2.0329390215592866,97.875,7.741050760174403
ResWide-New-40,0,78.36147592245153,51.341651026159525,87.375,36.475826904177666
ResWide-New-40,5,97.59224515322076,8.950694042956457,97.125,10.546878334600478
ResWide-New-40,10,98.3739837398374,5.99923677474726,97.375,10.446520440513268
ResWide-New-40,15,98.84302689180738,4.553309321694542,98.125,7.633508876082487
ResWide-New-40,20,98.87429643527204,4.260647525836248,97.75,7.668181216344237
ResWide-New-40,25,99.03064415259537,3.616285621043062,97.875,7.412187665584497
ResWide-New-40,30,99.1869918699187,3.1458222222718177,98.0,7.564711268816609
ResWide-New-40,35,99.0931832395247,2.7364210921532504,97.875,8.26034892059397
ResWide-New-40,40,99.31207004377737,2.477323275301387,98.0,7.367121996707283
ResWide-New-40,45,99.40587867417136,1.9419564682248165,98.5,7.662021317286417
ResWide-New-40,50,99.59349593495935,1.8195351057802327,97.75,7.573460203551804
ResWide-New-45,0,79.58098811757348,48.75435570627451,87.875,34.27613794058561
ResWide-New-45,5,97.4671669793621,8.693306642235257,97.125,11.098658777307719
ResWide-New-45,10,98.34271419637274,5.966340079787187,98.125,7.766442806459963
ResWide-New-45,15,98.65540963101938,4.9636948913976084,98.125,7.704842872568406
ResWide-New-45,20,99.06191369606003,3.878305718288175,98.25,7.012640123255551
ResWide-New-45,25,98.81175734834271,3.6242646844984847,97.875,7.559090525202919
ResWide-New-45,30,99.46841776110068,2.697473254505894,97.875,7.225390216510277
ResWide-New-45,35,99.34333958724203,2.3861565666920797,98.0,7.216160526644671
ResWide-New-45,40,99.43714821763602,1.982180866667477,98.0,7.315894900180865
ResWide-New-45,45,99.65603502188868,1.742610731826062,97.75,7.643536193645559
ResWide-New-45,50,99.68730456535334,1.4997373427613638,98.375,7.519198613363187
ResWide-New-50,0,80.70669168230144,48.10628790408373,87.625,33.11775305122137
ResWide-New-50,5,97.81113195747342,8.345821495982818,97.75,8.893713747151196
ResWide-New-50,10,98.43652282676673,5.611392029561102,98.375,7.20327459089458
ResWide-New-50,15,98.56160100062539,4.477078614727361,98.125,6.784420876181684
ResWide-New-50,20,99.06191369606003,3.683748370487592,97.625,7.040802813600749
ResWide-New-50,25,99.24953095684803,3.025918976578396,98.125,6.473180200759089
ResWide-New-50,30,99.21826141338336,2.7533625069372647,98.25,7.083309434121475
ResWide-New-50,35,99.24953095684803,2.3964025580535235,98.25,6.3610593263292685
ResWide-New-50,40,99.53095684803002,1.7514929520611986,98.25,6.378667613375001
ResWide-New-50,45,99.65603502188868,1.5137208501437271,98.125,6.479022133527906
ResWide-New-50,50,99.56222639149469,1.4017606313445867,98.0,6.898890168449725
ResWide-New-50,0,86.27267041901189,31.709094792604446,91.875,21.116233840584755
ResWide-New-50,5,96.7479674796748,10.437941858777776,93.625,15.623387997504324
ResWide-New-50,10,97.59224515322076,7.181645236851182,94.125,13.363468683382962
ResWide-New-50,15,98.68667917448406,4.606900083148503,95.5,13.179908917139983
ResWide-New-50,20,98.9055659787367,3.213853528855907,94.625,15.095068856491707
ResWide-New-50,0,82.20762976860537,49.391942996531725,87.5,35.02597615122795
ResWide-New-50,5,97.6547842401501,9.099939791602083,97.0,11.09005965385586
ResWide-New-50,10,98.4677923702314,5.789144645736087,97.375,8.69088068488054
ResWide-New-50,15,98.9055659787367,4.090061174560105,97.75,8.778526907437481
ResWide-New-50,20,99.31207004377737,3.1543146557960426,97.375,7.929485916916747
ResWide-New-50,25,99.12445278298937,2.7914108364420827,97.875,7.5557477146503516
ResWide-New-50,30,99.46841776110068,2.1609944728261326,98.125,7.374106344737811
ResWide-New-50,35,99.62476547842401,1.9788278612213617,97.625,7.775054794969037
ResWide-New-50,40,99.53095684803002,1.9484431753771787,98.0,6.9023776509202435
ResWide-New-50,45,99.74984365228268,1.298222386636553,98.125,7.257814147218596
ResWide-New-50,50,99.74984365228268,1.0399485268239914,98.125,7.406739550657221

ResWide-kernel-7,0,86.33520950594121,32.47962378558441,91.25,23.66822470794432
ResWide-kernel-7,5,97.37335834896811,7.905755507236336,94.75,18.002738008392043
ResWide-kernel-7,10,98.56160100062539,3.9973086150537256,96.75,14.483515040850762
ResWide-kernel-7,15,98.99937460913071,3.2280595742673626,96.375,14.968823238544815
ResWide-kernel-7,20,99.34333958724203,1.9298571558083772,95.625,21.29594722717775
ResWide-kernel-7,0,56.41025641025641,68.13517792522907,66.625,64.65019071102142
ResWide-kernel-7,5,82.52032520325203,47.586001485586166,84.0,45.66929969191551
ResWide-kernel-7,10,84.67792370231395,40.284981448203325,84.625,38.995906695723534
ResWide-kernel-7,15,86.46028767979988,35.97605435922742,85.75,35.306739434599876
ResWide-kernel-7,20,86.89806128830519,32.22968629002571,88.375,31.28583751618862
ResWide-kernel-7,0,52.06378986866792,70.08226796984673,54.75,68.66848260164261
ResWide-kernel-7,5,77.57973733583489,53.964150473475456,77.875,52.55663487315178
ResWide-kernel-7,10,82.61413383364602,43.96137087419629,83.0,42.536029145121574
ResWide-kernel-7,15,85.55347091932458,37.3769851885736,86.875,35.89809423685074
ResWide-kernel-7,20,88.52407754846779,32.044800559058785,90.5,30.872149236500263
ResWide-kernel-7,0,88.77423389618511,25.31987748516258,95.625,11.508636501384899
ResWide-kernel-7,5,97.93621013133209,5.220493870919199,96.875,10.556896854483057
ResWide-kernel-7,10,99.34333958724203,2.0873546324694416,96.5,14.705108637014746
ResWide-kernel-7,15,99.24953095684803,1.9190665863483218,97.125,13.681991388722276
ResWide-kernel-7,20,99.59349593495935,1.1977532717507131,97.375,14.570951707029963
ResWide-kernel-7,0,89.55597248280175,24.526030382316094,95.875,12.828007678501308
ResWide-kernel-7,5,97.74859287054409,6.438444804551182,95.25,17.739300419285428
ResWide-kernel-7,10,98.84302689180738,3.109827474142662,96.75,14.98326127835071
ResWide-kernel-7,15,99.21826141338336,2.0858666474400636,97.5,15.172080878932775
ResWide-kernel-7,20,99.62476547842401,0.9540268868713961,96.75,15.118177107047813
ResWide-kernel-7,0,86.27267041901189,32.60960829467513,94.0,16.437712443061173
ResWide-kernel-7,5,97.96747967479675,5.829924953668524,97.25,11.911492682462267
ResWide-kernel-7,10,99.03064415259537,2.774049318004643,96.5,13.225603332935862
ResWide-kernel-7,15,99.0931832395247,2.8613681650176157,96.5,14.218030411069776
ResWide-kernel-7,20,99.2808005003127,2.9880629580248304,96.75,12.228044670115196
ResWide-kernel-7,0,88.68042526579111,26.401142406160943,92.625,20.176799999084324
ResWide-kernel-7,5,97.84240150093808,6.221256629888785,95.875,11.977907038235571
ResWide-kernel-7,10,98.3739837398374,4.869075844267627,94.625,18.694005412282422
ResWide-kernel-7,15,99.0931832395247,2.4586699604515516,96.75,14.242619611402915
ResWide-kernel-7,20,99.31207004377737,1.6738201955602392,96.625,15.542585900315032
ResWide-kernel-7,0,87.21075672295184,29.497593689360656,94.75,16.88418752560392
ResWide-kernel-7,5,97.90494058786742,6.2152018661299735,94.25,18.778795942111174
ResWide-kernel-7,10,98.71794871794872,3.7003405304697026,95.125,22.87712177102594
ResWide-kernel-7,15,99.15572232645404,2.5609296020954777,96.0,14.629762089700762
ResWide-kernel-7,20,99.59349593495935,1.4486952122534973,96.625,14.841919322743252
ResWide-kernel-7,0,87.17948717948718,28.77428752509877,93.875,16.92106766020879
ResWide-kernel-7,5,97.77986241400876,6.2713769851507095,96.625,10.831892965368752
ResWide-kernel-7,10,98.68667917448406,3.530078853182161,96.5,13.306265044746397
ResWide-kernel-7,15,99.21826141338336,2.2588944748567172,97.125,13.221494143629457
ResWide-kernel-7,20,99.15572232645404,2.0699739215054205,95.5,21.05465066851079
ResWide-kernel-7,0,86.58536585365853,30.94992857525358,93.625,17.742707493249327
ResWide-kernel-7,5,98.18636647904941,5.443315322511694,96.75,11.391875460758456
ResWide-kernel-7,10,98.65540963101938,3.7551169242372,96.25,14.452142074766016
ResWide-kernel-7,15,99.24953095684803,2.2814913092896774,97.125,11.557970537990059
ResWide-kernel-7,20,99.62476547842401,0.885032153066717,97.5,13.756759310149365
ResWide-kernel-7,0,87.5234521575985,27.197678163007367,96.0,11.434668200556189
ResWide-kernel-7,5,98.0925578486554,5.52373230859871,96.375,13.696511540541906
ResWide-kernel-7,10,98.78048780487805,3.8129350991533784,95.5,16.592953319650405
ResWide-kernel-7,15,98.93683552220138,3.0320039777360948,96.625,16.407283968005686
ResWide-kernel-7,0,86.33520950594121,32.47962378558441,91.25,23.66822470794432
ResWide-kernel-7,5,97.37335834896811,7.905755507236336,94.75,18.002738008392043
ResWide-kernel-7,10,98.56160100062539,3.9973086150537256,96.75,14.483515040850762
ResWide-kernel-7,15,98.99937460913071,3.2280595742673626,96.375,14.968823238544815
ResWide-kernel-7,0,86.33520950594121,32.47962378558441,91.25,23.66822470794432
ResWide-kernel-7,5,97.37335834896811,7.905755507236336,94.75,18.002738008392043
ResWide-kernel-7,10,98.56160100062539,3.9973086150537256,96.75,14.483515040850762
ResWide-kernel-7,15,98.99937460913071,3.2280595742673626,96.375,14.968823238544815
ResWide-kernel-7,20,99.34333958724203,1.9298571558083772,95.625,21.29594722717775
ResWide-kernel-7,0,87.86741713570981,29.395594220608473,91.5,22.610470198094845
ResWide-kernel-7,5,98.24890556597873,5.708928835680126,96.375,10.440838016336784
ResWide-kernel-7,10,98.71794871794872,3.7947191037310404,97.5,8.811155768220488
ResWide-kernel-7,15,99.2808005003127,2.2280928514064726,97.125,10.235002781191724
ResWide-kernel-7,20,99.49968730456536,1.4905027060492557,97.5,11.072462656518837
ResWide-kernel-7,0,87.27329580988118,28.352599841717165,95.625,13.425382835790515
ResWide-kernel-7,5,98.34271419637274,4.990344761460619,97.375,8.575677809938497
ResWide-kernel-7,10,99.03064415259537,2.7915794800658205,97.0,11.518140228638458
ResWide-kernel-7,15,99.40587867417136,1.5115943715781555,97.25,12.931224063207821
ResWide-kernel-7,20,99.34333958724203,2.12632430449527,97.125,13.251567336074686
ResWide-kernel-7,0,89.49343339587242,25.667574217543006,93.5,16.531412947690114
ResWide-kernel-7,5,98.15509693558474,4.811708080880294,96.0,15.404368078772677
ResWide-kernel-7,10,98.93683552220138,2.8838108015548016,95.375,17.706744363176767
ResWide-kernel-7,15,98.99937460913071,2.3402357274362746,91.875,34.528826369360104
ResWide-kernel-7,20,99.56222639149469,1.2063299593275332,96.875,13.07187580318998
ResWide-kernel-7,0,89.1494684177611,25.54576930141775,95.625,13.34774549677968
ResWide-kernel-7,5,98.31144465290807,4.875873215984029,96.375,11.606141588883474
ResWide-kernel-7,10,98.99937460913071,2.4919906988826597,97.0,10.095853149534378
ResWide-kernel-7,15,99.31207004377737,2.477120305090409,97.5,11.685603473837318
ResWide-kernel-7,20,99.74984365228268,0.8762684278120645,97.125,11.57763020339462
ResWide-kernel-7,0,86.86679174484053,31.449880994157866,91.0,21.68021402694285
ResWide-kernel-7,5,98.40525328330206,5.203987800043251,97.125,9.996050586589263
ResWide-kernel-7,10,98.68667917448406,3.6397867696732646,96.75,11.824776623838261
ResWide-kernel-7,15,99.43714821763602,1.6462554441239945,94.5,21.957388981434633
ResWide-kernel-7,20,99.53095684803002,1.648720392936652,96.25,16.086849783318712
ResWide-kernel-7,0,88.86804252657912,27.27950809718459,93.125,17.504449367290363
ResWide-kernel-7,5,98.03001876172608,5.493076500553798,96.125,10.890647468913812
ResWide-kernel-7,10,98.65540963101938,3.2638177922021896,96.0,16.819161836684543
ResWide-kernel-7,15,99.1869918699187,2.150988577399488,97.625,13.838038882862747
ResWide-kernel-7,20,99.24953095684803,1.8577620692096017,97.375,13.669906710947203
ResWide-kernel-7,0,86.42901813633522,30.7181670157006,94.0,16.783171266317368
ResWide-kernel-7,5,98.43652282676673,5.1984056655965105,95.375,15.006644005665294
ResWide-kernel-7,10,98.93683552220138,2.679405102293231,96.875,12.96738995034093
ResWide-kernel-7,15,98.87429643527204,2.881932627968041,96.375,17.059970445883664
ResWide-kernel-7,20,99.62476547842401,1.1203895599914089,97.125,15.748234220937391
ResWide-kernel-7,0,87.96122576610381,28.08842366398312,76.125,58.750793206039816
ResWide-kernel-7,5,97.59224515322076,6.20893698567852,96.0,11.241848727324395
ResWide-kernel-7,10,99.12445278298937,2.730440277731759,96.625,11.113769584735792
ResWide-kernel-7,15,99.2808005003127,2.606899099715207,97.125,11.551523384418033
ResWide-kernel-7,20,99.71857410881802,1.0353478645007996,98.0,13.307339817723914
ResWide-kernel-7,0,87.86741713570981,27.693143752025208,93.875,18.89890631334856
ResWide-kernel-7,5,98.15509693558474,5.2345269910283605,96.875,11.511748426273698
ResWide-kernel-7,10,98.93683552220138,2.5807897688755475,96.0,15.675648708245717
ResWide-kernel-7,15,99.53095684803002,1.4554752697505648,97.625,14.05333605845749
ResWide-kernel-7,20,99.65603502188868,1.1108625134746963,97.0,15.194281409166251
ResWide-kernel-7,0,89.36835522201376,24.673924343456747,94.625,15.225298296660185
ResWide-kernel-7,5,98.3739837398374,4.77216299108386,97.125,12.959239902245827
ResWide-kernel-7,10,98.56160100062539,4.0789742419538015,95.625,12.191471452635597
ResWide-kernel-7,15,99.1869918699187,2.564912539039028,97.125,12.078742684263489
ResWide-kernel-7,20,99.34333958724203,1.727485766502916,96.875,15.538314303529887
ResWide-kernel-7,0,88.36772983114446,27.195772690174635,95.125,15.247302949428558
ResWide-kernel-7,5,97.96747967479675,6.347433836972414,96.125,10.925123224325944
ResWide-kernel-7,10,98.84302689180738,3.499831310355546,96.875,12.799571088653465
ResWide-kernel-7,15,99.24953095684803,2.0027310775245297,96.5,14.92571894579305
ResWide-kernel-7,20,99.71857410881802,0.7968693534107123,97.75,13.46295372392052
ResWide-kernel-7,0,88.99312070043777,25.38747094242717,95.5,12.847109258640558
ResWide-kernel-7,5,98.3739837398374,4.956245582947304,96.625,10.890662409423385
ResWide-kernel-7,10,99.06191369606003,2.6264888012269694,97.125,10.746615777518628
ResWide-kernel-7,15,99.2808005003127,2.2593293365208424,96.5,12.863405739807604
ResWide-kernel-7,20,99.37460913070669,1.5399457624788937,97.0,15.821653734468654
ResWide-kernel-7,0,86.92933083176986,29.25122108825599,94.5,16.966474534012377
ResWide-kernel-7,5,98.2801751094434,5.679945149143805,96.375,12.202708842116408
ResWide-kernel-7,10,98.9055659787367,3.422564329414854,96.0,17.463317396948696
ResWide-kernel-7,15,99.2808005003127,2.0372753077105443,96.5,14.924696984908337
ResWide-kernel-7,20,99.21826141338336,2.111910793129253,96.375,17.614694773989754
ResWide-kernel-7,0,88.02376485303314,28.94867269252427,95.625,12.21166750160046
ResWide-kernel-7,5,98.31144465290807,5.007877211335597,96.625,13.372735605356866
ResWide-kernel-7,0,88.36772983114446,27.195772690174635,95.125,15.247302949428558
ResWide-kernel-7,5,97.96747967479675,6.347433836972414,96.125,10.925123224325944
ResWide-kernel-7,10,98.84302689180738,3.499831310355546,96.875,12.799571088653465
ResWide-kernel-7,15,99.24953095684803,2.0027310775245297,96.5,14.92571894579305
ResWide-kernel-7,20,99.71857410881802,0.7968693534107123,97.75,13.46295372392052
ResWide-kernel-7,0,88.86804252657912,26.55445329894428,82.625,74.57774785673246
ResWide-kernel-7,5,98.62414008755472,4.398624731296593,97.5,10.66626758055645
ResWide-kernel-7,10,98.78048780487805,3.4813541553899086,94.75,18.693351775436895
ResWide-kernel-7,0,88.36772983114446,27.195772690174635,95.125,15.247302949428558
ResWide-kernel-7,5,97.96747967479675,6.347433836972414,96.125,10.925123224325944
ResWide-kernel-7,10,98.84302689180738,3.499831310355546,96.875,12.799571088653465
ResWide-kernel-7,15,99.24953095684803,2.0027310775245297,96.5,14.92571894579305
ResWide-kernel-7,20,99.71857410881802,0.7968693534107123,97.75,13.46295372392052
ResWide-kernel-7,0,88.86804252657912,26.55445329894428,82.625,74.57774785673246
ResWide-kernel-7,5,98.62414008755472,4.398624731296593,97.5,10.66626758055645
ResWide-kernel-7,10,98.78048780487805,3.4813541553899086,94.75,18.693351775436895
ResWide-kernel-7,0,88.36772983114446,27.195772690174635,95.125,15.247302949428558
ResWide-kernel-7,5,97.96747967479675,6.347433836972414,96.125,10.925123224325944
ResWide-kernel-7,10,98.84302689180738,3.499831310355546,96.875,12.799571088653465
ResWide-kernel-7,15,99.24953095684803,2.0027310775245297,96.5,14.92571894579305
ResWide-kernel-7,20,99.71857410881802,0.7968693534107123,97.75,13.46295372392052
ResWide-kernel-7,0,89.77485928705441,24.486582095792983,95.25,13.449410752393305
ResWide-kernel-7,5,98.21763602251407,4.979579509057658,96.75,9.602501316170674
ResWide-kernel-7,10,99.03064415259537,2.787787835880863,97.25,8.76364673081116
ResWide-kernel-7,15,99.24953095684803,1.9714679982453163,97.0,13.774198846612308
ResWide-kernel-7,20,99.24953095684803,1.6077675492487662,97.5,13.144192314180486
ResWide-kernel-7,0,87.64853033145717,27.807799404428806,95.5,14.146957866847515
ResWide-kernel-7,5,98.31144465290807,5.17500558480242,97.0,9.523161355842603
ResWide-kernel-7,10,98.87429643527204,2.821515051780807,96.625,11.925433555970812
ResWide-kernel-7,15,99.49968730456536,1.4862922509332464,97.375,13.439343296875109
ResWide-kernel-7,20,99.37460913070669,2.041762763952022,97.625,15.855683211771066
ResWide-kernel-7,0,90.27517198248906,24.03404424956534,94.625,14.227865537628531
ResWide-kernel-7,5,98.40525328330206,4.57908321651621,95.625,15.482278973737266
ResWide-kernel-7,10,98.78048780487805,3.207453566898579,96.0,12.127500308066374
