name,epoch,train_acc,train_loss,val_acc,val_loss
Model-Depth-5,12,86.5625,31.286246217787266,79.375,49.235780611634254
Model-Depth-5,14,88.203125,27.206694167107344,78.28125,52.96746239066124
Model-Depth-5,16,88.984375,26.770909195765853,78.125,54.522044360637665
Model-Depth-5,18,91.5234375,20.439612343907356,78.4375,51.71697683632374
Model-Depth-5,20,91.6796875,20.323410774581134,77.5,59.75166529417038
Model-Depth-5,22,94.7265625,17.070664409548044,77.8125,62.25299045443535
Model-Depth-5,24,95.8984375,12.929123600479215,78.59375,60.54792419075966
Model-Depth-5,26,97.34375,9.208099923562258,78.90625,66.52417704463005
Model-Depth-5,28,96.875,9.900139677338302,78.4375,71.76818907260895
Model-Depth-5,30,99.4921875,4.264767239801586,78.125,74.65068854391575
Model-Depth-5,32,99.6484375,3.123716654954478,77.65625,82.88690611720085
Model-Depth-5,34,99.84375,2.07047475152649,77.03125,82.86112681031227
Model-Depth-5,36,99.9609375,1.5497444156790152,77.8125,86.87904596328735
Model-Depth-5,38,99.9609375,1.117891562753357,78.4375,90.11454492807388
Model-Depth-5,40,100.0,0.9072001723689027,78.125,95.08261367678642
Model-Depth-5,42,100.0,0.7468777647591196,78.28125,95.92177733778954
Model-Depth-5,44,100.0,0.6065617094282061,77.96875,99.74512994289398
Model-Depth-5,46,100.0,0.556439554784447,78.28125,100.92318579554558
Model-Depth-5,48,100.0,0.45142101633246057,78.59375,103.76544088125229
Model-Depth-5,50,100.0,0.42314748774515465,78.59375,105.75630068778992
Model-Depth-10,2,70.0390625,56.421421356499195,73.28125,54.428246915340424
Model-Depth-10,4,78.6328125,45.9972701780498,76.40625,51.00489243865013
Model-Depth-10,6,81.8359375,40.45948874205351,76.5625,48.4262190759182
Model-Depth-10,8,84.4921875,36.5125353820622,78.125,46.06463298201561
Model-Depth-10,10,84.5703125,34.16243311017752,78.59375,49.32880446314812
Model-Depth-10,12,86.8359375,31.32113141939044,75.9375,49.35583934187889
Model-Depth-10,14,87.734375,28.86207298375666,76.875,47.78934970498085
Model-Depth-10,16,89.140625,26.099814884364605,75.3125,53.1387460231781
Model-Depth-10,18,91.6015625,21.95637071505189,78.125,52.39578068256378
Model-Depth-10,20,90.8984375,22.364701833575964,75.625,53.71792033314705
Model-Depth-10,22,94.1796875,14.479641292709857,75.78125,55.358984768390656
Model-Depth-10,24,94.0234375,15.69945165188983,75.625,57.291662991046906
Model-Depth-10,26,97.0703125,8.972176176030189,76.875,61.15755494683981
Model-Depth-10,28,91.5234375,21.093824920244515,75.0,55.65972000360489
Model-Depth-10,30,95.2734375,11.34631616063416,75.625,62.68602430820465
Model-Depth-10,32,95.8203125,12.245301611255854,76.40625,58.179230093955994
Model-Depth-10,34,94.0234375,18.78663369163405,72.65625,61.734920144081116
Model-Depth-10,36,97.3828125,7.426347940927371,75.78125,63.037451803684235
Model-Depth-10,38,98.8671875,4.045803411281668,75.9375,71.27787321805954
Model-Depth-10,40,99.921875,1.3052172922471073,76.40625,77.33288437128067
Model-Depth-10,42,99.9609375,0.8288119966164231,76.09375,80.42410224676132
Model-Depth-10,44,100.0,0.533277487847954,75.78125,84.39353719353676
Model-Depth-10,46,100.0,0.2845247653021943,75.46875,84.65315103530884
Model-Depth-10,48,100.0,0.3092231175105553,75.625,85.12390241026878
Model-Depth-10,50,100.0,0.217010367414332,75.0,88.67284461855888
Model-Depth-15,2,68.28125,57.943009696900845,54.84375,71.47479221224785
Model-Depth-15,4,74.8046875,50.288006067276,65.0,59.220092594623566
Model-Depth-15,6,76.9921875,45.613071229308844,69.21875,57.58572056889534
Model-Depth-15,8,80.9765625,39.92718227207661,67.96875,59.83289420604706
Model-Depth-15,10,81.9140625,37.97770572826266,73.125,53.87605756521225
Model-Depth-15,12,84.0625,33.87493161484599,74.53125,51.44438683986664
Model-Depth-15,14,85.234375,32.02642626129091,70.78125,55.30964329838753
Model-Depth-15,16,87.578125,28.669565189629793,68.59375,66.12010419368744
Model-Depth-15,18,88.671875,26.542427046224475,71.25,60.03853306174278
Model-Depth-15,20,90.1953125,22.792324498295784,67.5,70.05772978067398
Model-Depth-15,22,92.4609375,19.829574823379517,71.875,63.7034472823143
Model-Depth-15,24,93.9453125,15.39285498438403,70.46875,67.86264628171921
Model-Depth-15,26,93.359375,15.513389869593084,72.03125,68.48277673125267
Model-Depth-15,28,95.4296875,12.196848772000521,73.59375,65.99514231085777
Model-Depth-15,30,96.484375,9.323579051997513,70.78125,71.55101731419563
Model-Depth-15,32,91.7578125,19.628463738481514,66.25,58.88031914830208
Model-Depth-15,34,94.84375,12.481218497268856,64.53125,78.00733268260956
Model-Depth-15,36,94.296875,14.592904116725549,70.9375,63.30497071146965
Model-Depth-15,38,97.7734375,6.631028376286849,72.65625,61.43663510680199
Model-Depth-15,40,99.0234375,3.427952366764657,71.875,68.01184982061386
Model-Depth-15,42,99.3359375,2.6125111542933155,68.59375,78.26561778783798
Model-Depth-15,44,99.5703125,1.5906255201844033,68.90625,86.63406670093536
Model-Depth-15,46,99.8828125,1.0623799671884626,69.84375,87.61140570044518
Model-Depth-15,48,99.9609375,0.622306083496369,70.46875,94.77240085601807
Model-Depth-15,50,100.0,0.3176025863740506,70.78125,95.89379146695137
Model-Depth-20,2,68.90625,58.49980428814888,63.28125,63.436833918094635
Model-Depth-20,4,76.484375,48.314103074371815,59.21875,64.00150805711746
Model-Depth-20,6,79.0625,43.90874529257417,50.625,75.07389575242996
Model-Depth-20,8,81.71875,38.329176157712936,51.40625,80.94448328018188
Model-Depth-20,10,83.90625,34.91145549342036,56.71875,80.27187630534172
Model-Depth-20,12,85.390625,32.487977370619774,60.625,74.57372844219208
Model-Depth-20,14,86.9140625,28.22799427434802,52.8125,101.11081808805466
Model-Depth-20,16,87.4609375,27.337324731051922,51.40625,105.23165196180344
Model-Depth-20,18,88.28125,25.445254975929856,53.125,105.35924762487411
Model-Depth-20,20,89.3359375,24.5207888353616,56.5625,84.64644581079483
Model-Depth-20,22,93.046875,17.803030598443,60.625,78.89698147773743
Model-Depth-20,24,91.171875,20.50121672451496,55.46875,96.7134016752243
Model-Depth-20,26,93.90625,16.90816885791719,65.0,68.91918540000916
Model-Depth-20,28,96.015625,10.358376674121246,64.84375,67.88228362798691
Model-Depth-20,30,97.109375,7.29160986316856,61.5625,90.4002995789051
Model-Depth-20,32,99.0625,2.925625421194127,62.03125,99.99449610710144
Model-Depth-20,34,90.1171875,23.383417772129178,65.78125,63.4159229695797
Model-Depth-20,36,96.328125,9.323080857284367,60.9375,76.88208937644958
Model-Depth-20,38,95.5078125,10.476313462713733,64.6875,77.97576755285263
Model-Depth-20,40,98.125,5.280535001074895,67.65625,64.26888048648834
Model-Depth-20,42,95.46875,10.364823335476103,68.4375,59.04090657830238
Model-Depth-20,44,98.4375,4.536466783029027,66.875,68.71803060173988
Model-Depth-20,46,99.53125,1.746258607308846,66.5625,81.15926638245583
Model-Depth-20,48,99.8046875,0.880265801170026,67.96875,80.95642805099487
Model-Depth-20,50,99.453125,1.4683578791300533,67.96875,83.59079509973526
Model-Depth-20,2,72.7734375,53.58038932085037,74.84375,51.74366980791092
Model-Depth-20,4,79.8046875,44.485991299152374,74.21875,50.4091714322567
Model-Depth-20,6,81.6796875,40.29173409566283,74.21875,53.53449359536171
Model-Depth-20,8,83.515625,35.91666204854846,77.5,50.95879286527634
Model-Depth-20,10,85.546875,32.96784160658717,79.0625,46.61703869700432
Model-Depth-20,12,86.4453125,30.643827579915524,78.75,46.942832469940186
Model-Depth-20,14,89.921875,24.711658181622624,77.8125,51.99586242437363
Model-Depth-20,16,89.9609375,24.029056541621685,76.875,54.355307668447495
Model-Depth-20,18,92.03125,20.118806874379516,76.25,55.66215097904205
Model-Depth-20,20,93.90625,16.867911363951862,78.59375,62.61553555727005
Model-Depth-20,22,94.53125,14.377118186093867,77.03125,59.02104094624519
Model-Depth-20,24,97.6953125,8.095627212896943,77.8125,64.4789306819439
Model-Depth-20,26,97.8515625,7.505336422473192,75.78125,82.86694660782814
Model-Depth-20,28,98.90625,5.28438231209293,77.8125,77.21370033919811
Model-Depth-20,30,99.9609375,2.1155224717222154,77.1875,84.78951796889305
Model-Depth-20,32,99.921875,1.531078122498002,77.5,87.36145675182343
Model-Depth-20,34,100.0,1.0566091726650484,77.34375,89.67137515544891
Model-Depth-20,36,100.0,0.8397969789803028,76.25,91.39519676566124
Model-Depth-20,38,100.0,0.714441672898829,77.65625,95.35880744457245
Model-Depth-20,40,100.0,0.566347457934171,76.40625,98.32537114620209
Model-Depth-20,42,100.0,0.4587198680383153,76.71875,99.91518974304199
Model-Depth-20,44,100.0,0.4087124021316413,76.5625,100.64999237656593
Model-Depth-20,46,100.0,0.37675542567740194,76.5625,102.12026730179787
Model-Depth-20,48,100.0,0.30564184256945737,76.40625,106.44617289304733
Model-Depth-20,50,100.0,0.29759331955574453,76.5625,106.28063037991524
